"","IndicatorID","IndicatorName","ParentCode","ParentName","AreaCode","AreaName","AreaType","Sex","Age","CategoryType","Category","Timeperiod","Value","LowerCI95.0limit","UpperCI95.0limit","LowerCI99.8limit","UpperCI99.8limit","Count","Denominator","Valuenote","RecentTrend","ComparedtoEnglandvalueorpercentiles","Comparedtosubnationalparentvalueorpercentiles","TimeperiodSortable"
"102",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000001","North East region","E08000037","Gateshead","County & UA","Female","15-44 yrs",NA,NA,"2008/09",161.43271534872,124.322861763742,206.145973537357,NA,NA,64,39645,NA,NA,"Better","Better",20080000
"103",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000001","City of London","County & UA","Female","15-44 yrs",NA,NA,"2008/09",NA,NA,NA,NA,NA,NA,NA,"Value for Hackney and City of London combined",NA,"Not compared","Not compared",20080000
"104",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000002","Barking and Dagenham","County & UA","Female","15-44 yrs",NA,NA,"2008/09",300.770569226945,249.571443108977,359.382450537992,NA,NA,121,40230,NA,NA,"Worse","Worse",20080000
"105",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000003","Barnet","County & UA","Female","15-44 yrs",NA,NA,"2008/09",208.909213660624,178.159258278308,243.442367332033,NA,NA,164,78503,NA,NA,"Same","Same",20080000
"106",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000004","Bexley","County & UA","Female","15-44 yrs",NA,NA,"2008/09",222.963073068184,182.361704117975,269.910394047599,NA,NA,105,47093,NA,NA,"Same","Same",20080000
"107",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000005","Brent","County & UA","Female","15-44 yrs",NA,NA,"2008/09",206.71395602373,174.543831161231,243.095364751484,NA,NA,146,70629,NA,NA,"Same","Same",20080000
"108",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000006","Bromley","County & UA","Female","15-44 yrs",NA,NA,"2008/09",672.738894215404,610.002298048925,740.175951589687,NA,NA,421,62580,NA,NA,"Worse","Worse",20080000
"109",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000007","Camden","County & UA","Female","15-44 yrs",NA,NA,"2008/09",123.89260378127,97.1120242396714,155.776348703339,NA,NA,73,58922,NA,NA,"Better","Better",20080000
"110",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000008","Croydon","County & UA","Female","15-44 yrs",NA,NA,"2008/09",236.442488841685,203.766952781018,272.867192677895,NA,NA,187,79089,NA,NA,"Same","Same",20080000
"111",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000009","Ealing","County & UA","Female","15-44 yrs",NA,NA,"2008/09",241.207299362253,208.211131141999,277.947159067719,NA,NA,191,79185,NA,NA,"Same","Same",20080000
"112",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000010","Enfield","County & UA","Female","15-44 yrs",NA,NA,"2008/09",231.807511737089,197.071623891736,270.902741957559,NA,NA,158,68160,NA,NA,"Same","Same",20080000
"113",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000011","Greenwich","County & UA","Female","15-44 yrs",NA,NA,"2008/09",222.112115361616,185.574089252548,263.740100610427,NA,NA,130,58529,NA,NA,"Same","Same",20080000
"114",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000012","Hackney","County & UA","Female","15-44 yrs",NA,NA,"2008/09",148.293100548837,120.255714748639,180.905006699812,NA,NA,97,65411,"Value for Hackney and City of London combined",NA,"Better","Better",20080000
"115",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000013","Hammersmith and Fulham","County & UA","Female","15-44 yrs",NA,NA,"2008/09",187.955504411201,152.591363778956,229.057557140651,NA,NA,98,52140,NA,NA,"Same","Same",20080000
"116",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000014","Haringey","County & UA","Female","15-44 yrs",NA,NA,"2008/09",223.831877389872,188.767092358419,263.520864469085,NA,NA,144,64334,NA,NA,"Same","Same",20080000
"117",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000015","Harrow","County & UA","Female","15-44 yrs",NA,NA,"2008/09",220.17614091273,180.958010593266,265.371791486838,NA,NA,110,49960,NA,NA,"Same","Same",20080000
"118",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000016","Havering","County & UA","Female","15-44 yrs",NA,NA,"2008/09",245.173153539687,201.874816191407,295.00701215388,NA,NA,112,45682,NA,NA,"Same","Same",20080000
"119",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000017","Hillingdon","County & UA","Female","15-44 yrs",NA,NA,"2008/09",205.757817946843,170.732381455849,245.854336816083,NA,NA,121,58807,NA,NA,"Same","Same",20080000
"120",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000018","Hounslow","County & UA","Female","15-44 yrs",NA,NA,"2008/09",254.382473566719,214.922996393405,298.98864220802,NA,NA,147,57787,NA,NA,"Same","Worse",20080000
"121",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000019","Islington","County & UA","Female","15-44 yrs",NA,NA,"2008/09",203.950193215973,168.233759413832,245.006482728702,NA,NA,114,55896,NA,NA,"Same","Same",20080000
"122",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000020","Kensington and Chelsea","County & UA","Female","15-44 yrs",NA,NA,"2008/09",139.934375603165,106.258038217163,180.897630150296,NA,NA,58,41448,NA,NA,"Better","Better",20080000
"123",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000021","Kingston upon Thames","County & UA","Female","15-44 yrs",NA,NA,"2008/09",101.214574898785,71.6254571840937,138.924911888077,NA,NA,38,37544,NA,NA,"Better","Better",20080000
"124",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000022","Lambeth","County & UA","Female","15-44 yrs",NA,NA,"2008/09",132.565198538066,108.640379355802,160.191472812865,NA,NA,107,80715,NA,NA,"Better","Better",20080000
"125",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000023","Lewisham","County & UA","Female","15-44 yrs",NA,NA,"2008/09",356.780275562001,313.585201940906,404.26279328239,NA,NA,246,68950,NA,NA,"Worse","Worse",20080000
"126",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000024","Merton","County & UA","Female","15-44 yrs",NA,NA,"2008/09",92.2277186216148,67.0128015388286,123.811407479475,NA,NA,44,47708,NA,NA,"Better","Better",20080000
"127",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000025","Newham","County & UA","Female","15-44 yrs",NA,NA,"2008/09",211.632489235934,178.58841320323,249.018183183508,NA,NA,145,68515,NA,NA,"Same","Same",20080000
"128",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000026","Redbridge","County & UA","Female","15-44 yrs",NA,NA,"2008/09",249.953867574776,211.431370194689,293.464686743986,NA,NA,149,59611,NA,NA,"Same","Same",20080000
"129",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000027","Richmond upon Thames","County & UA","Female","15-44 yrs",NA,NA,"2008/09",126.594605122212,94.5469062237346,166.011982035429,NA,NA,52,41076,NA,NA,"Better","Better",20080000
"130",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000028","Southwark","County & UA","Female","15-44 yrs",NA,NA,"2008/09",136.552828875671,111.573556426689,165.456607706051,NA,NA,104,76161,NA,NA,"Better","Better",20080000
"131",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000029","Sutton","County & UA","Female","15-44 yrs",NA,NA,"2008/09",117.950608182823,86.9674673141252,156.385394230562,NA,NA,48,40695,NA,NA,"Better","Better",20080000
"132",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000030","Tower Hamlets","County & UA","Female","15-44 yrs",NA,NA,"2008/09",76.4468694257491,56.9197155551253,100.513515171861,NA,NA,51,66713,NA,NA,"Better","Better",20080000
"133",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000031","Waltham Forest","County & UA","Female","15-44 yrs",NA,NA,"2008/09",361.211916617436,314.43459696045,412.986466859432,NA,NA,214,59245,NA,NA,"Worse","Worse",20080000
"134",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000032","Wandsworth","County & UA","Female","15-44 yrs",NA,NA,"2008/09",134.440490312376,111.372799160857,160.878090572431,NA,NA,119,88515,NA,NA,"Better","Better",20080000
"135",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000007","London region","E09000033","Westminster","County & UA","Female","15-44 yrs",NA,NA,"2008/09",126.454223571067,99.4642685912181,158.511464253638,NA,NA,75,59310,NA,NA,"Better","Better",20080000
"136",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000002","Buckinghamshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",160.656723224743,136.360401911067,188.033569461287,NA,NA,155,96479,NA,NA,"Better","Better",20080000
"137",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000003","Cambridgeshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",103.127668831273,86.0369437092155,122.619135352547,NA,NA,128,124118,NA,NA,"Better","Better",20080000
"138",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E10000006","Cumbria","County & UA","Female","15-44 yrs",NA,NA,"2008/09",149.77866042404,125.579645232559,177.28117169582,NA,NA,135,90133,NA,NA,"Better","Better",20080000
"139",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000007","Derbyshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",268.614646126367,242.449810871298,296.833424578807,NA,NA,385,143328,NA,NA,"Worse","Same",20080000
"140",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000008","Devon","County & UA","Female","15-44 yrs",NA,NA,"2008/09",347.468388946454,315.964395292715,381.263040901323,NA,NA,446,128357,NA,NA,"Worse","Worse",20080000
"141",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000009","Dorset","County & UA","Female","15-44 yrs",NA,NA,"2008/09",271.789486688492,233.11793809243,315.043365068615,NA,NA,176,64756,NA,NA,"Worse","Same",20080000
"142",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000011","East Sussex","County & UA","Female","15-44 yrs",NA,NA,"2008/09",271.160612240325,238.070089355813,307.564109150094,NA,NA,242,89246,NA,NA,"Worse","Worse",20080000
"143",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000012","Essex","County & UA","Female","15-44 yrs",NA,NA,"2008/09",184.156479958773,168.145414164634,201.280938615215,NA,NA,486,263906,NA,NA,"Better","Worse",20080000
"144",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000013","Gloucestershire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",199.864377743674,174.546087429414,227.822955550048,NA,NA,224,112076,NA,NA,"Same","Better",20080000
"145",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000014","Hampshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",216.942695380708,198.913437927812,236.167109899275,NA,NA,533,245687,NA,NA,"Same","Same",20080000
"146",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000015","Hertfordshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",196.039904614753,178.127744354722,215.265211086997,NA,NA,439,223934,NA,NA,"Better","Worse",20080000
"147",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000016","Kent","County & UA","Female","15-44 yrs",NA,NA,"2008/09",258.218942100205,239.597625977388,277.903136738548,NA,NA,712,275735,NA,NA,"Worse","Worse",20080000
"148",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000002","North West region","E10000017","Lancashire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",212.345961250159,193.828084390689,232.155695357001,NA,NA,483,227459,NA,NA,"Same","Better",20080000
"149",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000018","Leicestershire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",262.105229200942,234.380724210432,292.207407238954,NA,NA,325,123996,NA,NA,"Worse","Same",20080000
"150",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000019","Lincolnshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",258.562950732855,231.494942551191,287.926603088819,NA,NA,332,128402,NA,NA,"Worse","Same",20080000
"151",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000020","Norfolk","County & UA","Female","15-44 yrs",NA,NA,"2008/09",175.351030433583,154.94682866649,197.6950832001,NA,NA,267,152266,NA,NA,"Better","Same",20080000
"152",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000021","Northamptonshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",144.503450019869,125.16952615979,165.978094480293,NA,NA,200,138405,NA,NA,"Better","Better",20080000
"153",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000003","Yorkshire and the Humber region","E10000023","North Yorkshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",142.250245093328,120.256066506011,167.102742648434,NA,NA,148,104042,NA,NA,"Better","Better",20080000
"154",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000004","East Midlands region","E10000024","Nottinghamshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",331.165784004827,302.602139129813,361.698964665388,NA,NA,494,149170,NA,NA,"Worse","Worse",20080000
"155",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000025","Oxfordshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",154.65099931184,134.393819395577,177.099479408872,NA,NA,209,135143,NA,NA,"Better","Better",20080000
"156",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000009","South West region","E10000027","Somerset","County & UA","Female","15-44 yrs",NA,NA,"2008/09",225.395250523046,195.871534786107,258.112664686854,NA,NA,209,92726,NA,NA,"Same","Same",20080000
"157",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000005","West Midlands region","E10000028","Staffordshire","County & UA","Female","15-44 yrs",NA,NA,"2008/09",265.719646882517,240.968489299543,292.322966901684,NA,NA,422,158814,NA,NA,"Worse","Worse",20080000
"158",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000006","East of England region","E10000029","Suffolk","County & UA","Female","15-44 yrs",NA,NA,"2008/09",147.626878800627,127.533158505395,169.987843562823,NA,NA,193,130735,NA,NA,"Better","Same",20080000
"159",90739,"Pelvic inflammatory disease (PID) admissions rate / 100,000","E12000008","South East region","E10000030","Surrey","County & UA","Female","15-44 yrs",NA,NA,"2008/09",205.400944477557,186.818440320526,225.331446801112,NA,NA,448,218110,NA,NA,"Same","Same",20080000
